OBJECTID,ID_LOKALITY,DATUM_CAS,DATUM_CAS_TEXT,CAS,DEN,DEN_TEXT,MESIC,MESIC_TEXT,POCET_PRUJEZDU_ZLEVA,POCET_PRUJEZDU_ZPRAVA,POCET_PRUJEZDU_SOUCET
18471,M016,2023/06/08 14:00:00+00,08.06.2023 14:00-15:00,14:00-15:00,2023/06/08 00:00:00+00,08.06.2023 ,2023/06,Červen 2023,9,21,30
18472,M016,2023/06/08 15:00:00+00,08.06.2023 15:00-16:00,15:00-16:00,2023/06/08 00:00:00+00,08.06.2023 ,2023/06,Červen 2023,36,50,86
18473,M016,2023/06/08 15:59:59+00,08.06.2023 16:00-17:00,16:00-17:00,2023/06/08 00:00:00+00,08.06.2023 ,2023/06,Červen 2023,40,40,80
18474,M016,2023/06/08 17:00:00+00,08.06.2023 17:00-18:00,17:00-18:00,2023/06/08 00:00:00+00,08.06.2023 ,2023/06,Červen 2023,21,17,38
18475,M016,2023/06/08 18:00:00+00,08.06.2023 18:00-19:00,18:00-19:00,2023/06/08 00:00:00+00,08.06.2023 ,2023/06,Červen 2023,30,13,43
18476,M016,2023/06/08 18:59:59+00,08.06.2023 19:00-20:00,19:00-20:00,2023/06/08 00:00:00+00,08.06.2023 ,2023/06,Červen 2023,4,2,6
18477,M016,2023/06/08 20:00:00+00,08.06.2023 20:00-21:00,20:00-21:00,2023/06/08 00:00:00+00,08.06.2023 ,2023/06,Červen 2023,0,4,4
18478,M016,2023/06/08 21:00:00+00,08.06.2023 21:00-22:00,21:00-22:00,2023/06/08 00:00:00+00,08.06.2023 ,2023/06,Červen 2023,4,0,4
18479,M016,2023/06/08 21:59:59+00,08.06.2023 22:00-23:00,22:00-23:00,2023/06/08 00:00:00+00,08.06.2023 ,2023/06,Červen 2023,0,0,0
18480,M016,2023/06/08 23:00:00+00,08.06.2023 23:00-24:00,23:00-24:00,2023/06/08 00:00:00+00,08.06.2023 ,2023/06,Červen 2023,0,0,0
18481,M016,2023/06/09 00:00:00+00,09.06.2023 00:00-01:00,00:00-01:00,2023/06/09 00:00:00+00,09.06.2023 ,2023/06,Červen 2023,0,2,2
18482,M016,2023/06/09 00:59:59+00,09.06.2023 01:00-02:00,01:00-02:00,2023/06/09 00:00:00+00,09.06.2023 ,2023/06,Červen 2023,1,0,1
18483,M016,2023/06/09 02:00:00+00,09.06.2023 02:00-03:00,02:00-03:00,2023/06/09 00:00:00+00,09.06.2023 ,2023/06,Červen 2023,1,0,1
18484,M016,2023/06/09 03:00:00+00,09.06.2023 03:00-04:00,03:00-04:00,2023/06/09 00:00:00+00,09.06.2023 ,2023/06,Červen 2023,0,0,0
18485,M016,2023/06/09 03:59:59+00,09.06.2023 04:00-05:00,04:00-05:00,2023/06/09 00:00:00+00,09.06.2023 ,2023/06,Červen 2023,1,2,3
18486,M016,2023/06/09 05:00:00+00,09.06.2023 05:00-06:00,05:00-06:00,2023/06/09 00:00:00+00,09.06.2023 ,2023/06,Červen 2023,6,8,14
18487,M016,2023/06/09 06:00:00+00,09.06.2023 06:00-07:00,06:00-07:00,2023/06/09 00:00:00+00,09.06.2023 ,2023/06,Červen 2023,17,23,40
18488,M016,2023/06/09 06:59:59+00,09.06.2023 07:00-08:00,07:00-08:00,2023/06/09 00:00:00+00,09.06.2023 ,2023/06,Červen 2023,29,14,43
18489,M016,2023/06/09 08:00:00+00,09.06.2023 08:00-09:00,08:00-09:00,2023/06/09 00:00:00+00,09.06.2023 ,2023/06,Červen 2023,17,25,42
18490,M016,2023/06/09 09:00:00+00,09.06.2023 09:00-10:00,09:00-10:00,2023/06/09 00:00:00+00,09.06.2023 ,2023/06,Červen 2023,31,30,61
18491,M016,2023/06/09 09:59:59+00,09.06.2023 10:00-11:00,10:00-11:00,2023/06/09 00:00:00+00,09.06.2023 ,2023/06,Červen 2023,43,28,71
18492,M016,2023/06/09 11:00:00+00,09.06.2023 11:00-12:00,11:00-12:00,2023/06/09 00:00:00+00,09.06.2023 ,2023/06,Červen 2023,27,46,73
18493,M016,2023/06/09 12:00:00+00,09.06.2023 12:00-13:00,12:00-13:00,2023/06/09 00:00:00+00,09.06.2023 ,2023/06,Červen 2023,53,39,92
18494,M016,2023/06/09 12:59:59+00,09.06.2023 13:00-14:00,13:00-14:00,2023/06/09 00:00:00+00,09.06.2023 ,2023/06,Červen 2023,72,49,121
18495,M016,2023/06/09 14:00:00+00,09.06.2023 14:00-15:00,14:00-15:00,2023/06/09 00:00:00+00,09.06.2023 ,2023/06,Červen 2023,96,86,182
18496,M016,2023/06/09 15:00:00+00,09.06.2023 15:00-16:00,15:00-16:00,2023/06/09 00:00:00+00,09.06.2023 ,2023/06,Červen 2023,102,62,164
18497,M016,2023/06/09 15:59:59+00,09.06.2023 16:00-17:00,16:00-17:00,2023/06/09 00:00:00+00,09.06.2023 ,2023/06,Červen 2023,59,56,115
18498,M016,2023/06/09 17:00:00+00,09.06.2023 17:00-18:00,17:00-18:00,2023/06/09 00:00:00+00,09.06.2023 ,2023/06,Červen 2023,47,36,83
18499,M016,2023/06/09 18:00:00+00,09.06.2023 18:00-19:00,18:00-19:00,2023/06/09 00:00:00+00,09.06.2023 ,2023/06,Červen 2023,33,18,51
18500,M016,2023/06/09 18:59:59+00,09.06.2023 19:00-20:00,19:00-20:00,2023/06/09 00:00:00+00,09.06.2023 ,2023/06,Červen 2023,19,16,35
18501,M016,2023/06/09 20:00:00+00,09.06.2023 20:00-21:00,20:00-21:00,2023/06/09 00:00:00+00,09.06.2023 ,2023/06,Červen 2023,4,4,8
18502,M016,2023/06/09 21:00:00+00,09.06.2023 21:00-22:00,21:00-22:00,2023/06/09 00:00:00+00,09.06.2023 ,2023/06,Červen 2023,3,2,5
18503,M016,2023/06/09 21:59:59+00,09.06.2023 22:00-23:00,22:00-23:00,2023/06/09 00:00:00+00,09.06.2023 ,2023/06,Červen 2023,0,1,1
18504,M016,2023/06/09 23:00:00+00,09.06.2023 23:00-24:00,23:00-24:00,2023/06/09 00:00:00+00,09.06.2023 ,2023/06,Červen 2023,0,0,0
18505,M016,2023/06/10 00:00:00+00,10.06.2023 00:00-01:00,00:00-01:00,2023/06/10 00:00:00+00,10.06.2023 ,2023/06,Červen 2023,1,1,2
18506,M016,2023/06/10 00:59:59+00,10.06.2023 01:00-02:00,01:00-02:00,2023/06/10 00:00:00+00,10.06.2023 ,2023/06,Červen 2023,1,0,1
18507,M016,2023/06/10 02:00:00+00,10.06.2023 02:00-03:00,02:00-03:00,2023/06/10 00:00:00+00,10.06.2023 ,2023/06,Červen 2023,0,0,0
18508,M016,2023/06/10 03:00:00+00,10.06.2023 03:00-04:00,03:00-04:00,2023/06/10 00:00:00+00,10.06.2023 ,2023/06,Červen 2023,1,0,1
18509,M016,2023/06/10 03:59:59+00,10.06.2023 04:00-05:00,04:00-05:00,2023/06/10 00:00:00+00,10.06.2023 ,2023/06,Červen 2023,0,2,2
18510,M016,2023/06/10 05:00:00+00,10.06.2023 05:00-06:00,05:00-06:00,2023/06/10 00:00:00+00,10.06.2023 ,2023/06,Červen 2023,1,2,3
18511,M016,2023/06/10 06:00:00+00,10.06.2023 06:00-07:00,06:00-07:00,2023/06/10 00:00:00+00,10.06.2023 ,2023/06,Červen 2023,16,10,26
18512,M016,2023/06/10 06:59:59+00,10.06.2023 07:00-08:00,07:00-08:00,2023/06/10 00:00:00+00,10.06.2023 ,2023/06,Červen 2023,22,31,53
18513,M016,2023/06/10 08:00:00+00,10.06.2023 08:00-09:00,08:00-09:00,2023/06/10 00:00:00+00,10.06.2023 ,2023/06,Červen 2023,68,59,127
18514,M016,2023/06/10 09:00:00+00,10.06.2023 09:00-10:00,09:00-10:00,2023/06/10 00:00:00+00,10.06.2023 ,2023/06,Červen 2023,78,65,143
18515,M016,2023/06/10 09:59:59+00,10.06.2023 10:00-11:00,10:00-11:00,2023/06/10 00:00:00+00,10.06.2023 ,2023/06,Červen 2023,60,55,115
18516,M016,2023/06/10 11:00:00+00,10.06.2023 11:00-12:00,11:00-12:00,2023/06/10 00:00:00+00,10.06.2023 ,2023/06,Červen 2023,67,70,137
18517,M016,2023/06/10 12:00:00+00,10.06.2023 12:00-13:00,12:00-13:00,2023/06/10 00:00:00+00,10.06.2023 ,2023/06,Červen 2023,93,80,173
18518,M016,2023/06/10 12:59:59+00,10.06.2023 13:00-14:00,13:00-14:00,2023/06/10 00:00:00+00,10.06.2023 ,2023/06,Červen 2023,124,103,227
18519,M016,2023/06/10 14:00:00+00,10.06.2023 14:00-15:00,14:00-15:00,2023/06/10 00:00:00+00,10.06.2023 ,2023/06,Červen 2023,143,106,249
18520,M016,2023/06/10 15:00:00+00,10.06.2023 15:00-16:00,15:00-16:00,2023/06/10 00:00:00+00,10.06.2023 ,2023/06,Červen 2023,99,60,159
18521,M016,2023/06/10 15:59:59+00,10.06.2023 16:00-17:00,16:00-17:00,2023/06/10 00:00:00+00,10.06.2023 ,2023/06,Červen 2023,38,35,73
18522,M016,2023/06/10 17:00:00+00,10.06.2023 17:00-18:00,17:00-18:00,2023/06/10 00:00:00+00,10.06.2023 ,2023/06,Červen 2023,40,31,71
18523,M016,2023/06/10 18:00:00+00,10.06.2023 18:00-19:00,18:00-19:00,2023/06/10 00:00:00+00,10.06.2023 ,2023/06,Červen 2023,36,19,55
18524,M016,2023/06/10 18:59:59+00,10.06.2023 19:00-20:00,19:00-20:00,2023/06/10 00:00:00+00,10.06.2023 ,2023/06,Červen 2023,15,14,29
18525,M016,2023/06/10 20:00:00+00,10.06.2023 20:00-21:00,20:00-21:00,2023/06/10 00:00:00+00,10.06.2023 ,2023/06,Červen 2023,14,7,21
18526,M016,2023/06/10 21:00:00+00,10.06.2023 21:00-22:00,21:00-22:00,2023/06/10 00:00:00+00,10.06.2023 ,2023/06,Červen 2023,7,6,13
18527,M016,2023/06/10 21:59:59+00,10.06.2023 22:00-23:00,22:00-23:00,2023/06/10 00:00:00+00,10.06.2023 ,2023/06,Červen 2023,10,6,16
18528,M016,2023/06/10 23:00:00+00,10.06.2023 23:00-24:00,23:00-24:00,2023/06/10 00:00:00+00,10.06.2023 ,2023/06,Červen 2023,1,0,1
18529,M016,2023/06/11 00:00:00+00,11.06.2023 00:00-01:00,00:00-01:00,2023/06/11 00:00:00+00,11.06.2023 ,2023/06,Červen 2023,0,0,0
18530,M016,2023/06/11 00:59:59+00,11.06.2023 01:00-02:00,01:00-02:00,2023/06/11 00:00:00+00,11.06.2023 ,2023/06,Červen 2023,0,0,0
18531,M016,2023/06/11 02:00:00+00,11.06.2023 02:00-03:00,02:00-03:00,2023/06/11 00:00:00+00,11.06.2023 ,2023/06,Červen 2023,2,0,2
18532,M016,2023/06/11 03:00:00+00,11.06.2023 03:00-04:00,03:00-04:00,2023/06/11 00:00:00+00,11.06.2023 ,2023/06,Červen 2023,0,0,0
18533,M016,2023/06/11 03:59:59+00,11.06.2023 04:00-05:00,04:00-05:00,2023/06/11 00:00:00+00,11.06.2023 ,2023/06,Červen 2023,2,6,8
18534,M016,2023/06/11 05:00:00+00,11.06.2023 05:00-06:00,05:00-06:00,2023/06/11 00:00:00+00,11.06.2023 ,2023/06,Červen 2023,3,9,12
18535,M016,2023/06/11 06:00:00+00,11.06.2023 06:00-07:00,06:00-07:00,2023/06/11 00:00:00+00,11.06.2023 ,2023/06,Červen 2023,24,26,50
18536,M016,2023/06/11 06:59:59+00,11.06.2023 07:00-08:00,07:00-08:00,2023/06/11 00:00:00+00,11.06.2023 ,2023/06,Červen 2023,42,53,95
18537,M016,2023/06/11 08:00:00+00,11.06.2023 08:00-09:00,08:00-09:00,2023/06/11 00:00:00+00,11.06.2023 ,2023/06,Červen 2023,81,81,162
18538,M016,2023/06/11 09:00:00+00,11.06.2023 09:00-10:00,09:00-10:00,2023/06/11 00:00:00+00,11.06.2023 ,2023/06,Červen 2023,125,96,221
18539,M016,2023/06/11 09:59:59+00,11.06.2023 10:00-11:00,10:00-11:00,2023/06/11 00:00:00+00,11.06.2023 ,2023/06,Červen 2023,124,115,239
18540,M016,2023/06/11 11:00:00+00,11.06.2023 11:00-12:00,11:00-12:00,2023/06/11 00:00:00+00,11.06.2023 ,2023/06,Červen 2023,116,112,228
18541,M016,2023/06/11 12:00:00+00,11.06.2023 12:00-13:00,12:00-13:00,2023/06/11 00:00:00+00,11.06.2023 ,2023/06,Červen 2023,151,139,290
18542,M016,2023/06/11 12:59:59+00,11.06.2023 13:00-14:00,13:00-14:00,2023/06/11 00:00:00+00,11.06.2023 ,2023/06,Červen 2023,169,151,320
18543,M016,2023/06/11 14:00:00+00,11.06.2023 14:00-15:00,14:00-15:00,2023/06/11 00:00:00+00,11.06.2023 ,2023/06,Červen 2023,184,130,314
18544,M016,2023/06/11 15:00:00+00,11.06.2023 15:00-16:00,15:00-16:00,2023/06/11 00:00:00+00,11.06.2023 ,2023/06,Červen 2023,154,103,257
18545,M016,2023/06/11 15:59:59+00,11.06.2023 16:00-17:00,16:00-17:00,2023/06/11 00:00:00+00,11.06.2023 ,2023/06,Červen 2023,119,90,209
18546,M016,2023/06/11 17:00:00+00,11.06.2023 17:00-18:00,17:00-18:00,2023/06/11 00:00:00+00,11.06.2023 ,2023/06,Červen 2023,93,60,153
18547,M016,2023/06/11 18:00:00+00,11.06.2023 18:00-19:00,18:00-19:00,2023/06/11 00:00:00+00,11.06.2023 ,2023/06,Červen 2023,48,37,85
18548,M016,2023/06/11 18:59:59+00,11.06.2023 19:00-20:00,19:00-20:00,2023/06/11 00:00:00+00,11.06.2023 ,2023/06,Červen 2023,21,15,36
18549,M016,2023/06/11 20:00:00+00,11.06.2023 20:00-21:00,20:00-21:00,2023/06/11 00:00:00+00,11.06.2023 ,2023/06,Červen 2023,7,1,8
18550,M016,2023/06/11 21:00:00+00,11.06.2023 21:00-22:00,21:00-22:00,2023/06/11 00:00:00+00,11.06.2023 ,2023/06,Červen 2023,2,4,6
18551,M016,2023/06/11 21:59:59+00,11.06.2023 22:00-23:00,22:00-23:00,2023/06/11 00:00:00+00,11.06.2023 ,2023/06,Červen 2023,4,1,5
18552,M016,2023/06/11 23:00:00+00,11.06.2023 23:00-24:00,23:00-24:00,2023/06/11 00:00:00+00,11.06.2023 ,2023/06,Červen 2023,0,0,0
18553,M016,2023/06/12 00:00:00+00,12.06.2023 00:00-01:00,00:00-01:00,2023/06/12 00:00:00+00,12.06.2023 ,2023/06,Červen 2023,0,0,0
18554,M016,2023/06/12 00:59:59+00,12.06.2023 01:00-02:00,01:00-02:00,2023/06/12 00:00:00+00,12.06.2023 ,2023/06,Červen 2023,0,0,0
18555,M016,2023/06/12 02:00:00+00,12.06.2023 02:00-03:00,02:00-03:00,2023/06/12 00:00:00+00,12.06.2023 ,2023/06,Červen 2023,0,0,0
18556,M016,2023/06/12 03:00:00+00,12.06.2023 03:00-04:00,03:00-04:00,2023/06/12 00:00:00+00,12.06.2023 ,2023/06,Červen 2023,0,1,1
18557,M016,2023/06/12 03:59:59+00,12.06.2023 04:00-05:00,04:00-05:00,2023/06/12 00:00:00+00,12.06.2023 ,2023/06,Červen 2023,2,1,3
18558,M016,2023/06/12 05:00:00+00,12.06.2023 05:00-06:00,05:00-06:00,2023/06/12 00:00:00+00,12.06.2023 ,2023/06,Červen 2023,3,2,5
18559,M016,2023/06/12 06:00:00+00,12.06.2023 06:00-07:00,06:00-07:00,2023/06/12 00:00:00+00,12.06.2023 ,2023/06,Červen 2023,5,8,13
18560,M016,2023/06/12 06:59:59+00,12.06.2023 07:00-08:00,07:00-08:00,2023/06/12 00:00:00+00,12.06.2023 ,2023/06,Červen 2023,20,23,43
18561,M016,2023/06/12 08:00:00+00,12.06.2023 08:00-09:00,08:00-09:00,2023/06/12 00:00:00+00,12.06.2023 ,2023/06,Červen 2023,42,26,68
18562,M016,2023/06/12 09:00:00+00,12.06.2023 09:00-10:00,09:00-10:00,2023/06/12 00:00:00+00,12.06.2023 ,2023/06,Červen 2023,23,32,55
18563,M016,2023/06/12 09:59:59+00,12.06.2023 10:00-11:00,10:00-11:00,2023/06/12 00:00:00+00,12.06.2023 ,2023/06,Červen 2023,23,17,40
18564,M016,2023/06/12 11:00:00+00,12.06.2023 11:00-12:00,11:00-12:00,2023/06/12 00:00:00+00,12.06.2023 ,2023/06,Červen 2023,33,23,56
18565,M016,2023/06/12 12:00:00+00,12.06.2023 12:00-13:00,12:00-13:00,2023/06/12 00:00:00+00,12.06.2023 ,2023/06,Červen 2023,39,37,76
18566,M016,2023/06/12 12:59:59+00,12.06.2023 13:00-14:00,13:00-14:00,2023/06/12 00:00:00+00,12.06.2023 ,2023/06,Červen 2023,52,51,103
18567,M016,2023/06/12 14:00:00+00,12.06.2023 14:00-15:00,14:00-15:00,2023/06/12 00:00:00+00,12.06.2023 ,2023/06,Červen 2023,82,60,142
18568,M016,2023/06/12 15:00:00+00,12.06.2023 15:00-16:00,15:00-16:00,2023/06/12 00:00:00+00,12.06.2023 ,2023/06,Červen 2023,97,103,200
18569,M016,2023/06/12 15:59:59+00,12.06.2023 16:00-17:00,16:00-17:00,2023/06/12 00:00:00+00,12.06.2023 ,2023/06,Červen 2023,68,79,147
18570,M016,2023/06/12 17:00:00+00,12.06.2023 17:00-18:00,17:00-18:00,2023/06/12 00:00:00+00,12.06.2023 ,2023/06,Červen 2023,52,43,95
18571,M016,2023/06/12 18:00:00+00,12.06.2023 18:00-19:00,18:00-19:00,2023/06/12 00:00:00+00,12.06.2023 ,2023/06,Červen 2023,28,30,58
18572,M016,2023/06/12 18:59:59+00,12.06.2023 19:00-20:00,19:00-20:00,2023/06/12 00:00:00+00,12.06.2023 ,2023/06,Červen 2023,6,7,13
18573,M016,2023/06/12 20:00:00+00,12.06.2023 20:00-21:00,20:00-21:00,2023/06/12 00:00:00+00,12.06.2023 ,2023/06,Červen 2023,6,6,12
18574,M016,2023/06/12 21:00:00+00,12.06.2023 21:00-22:00,21:00-22:00,2023/06/12 00:00:00+00,12.06.2023 ,2023/06,Červen 2023,4,2,6
18575,M016,2023/06/12 21:59:59+00,12.06.2023 22:00-23:00,22:00-23:00,2023/06/12 00:00:00+00,12.06.2023 ,2023/06,Červen 2023,1,0,1
18576,M016,2023/06/12 23:00:00+00,12.06.2023 23:00-24:00,23:00-24:00,2023/06/12 00:00:00+00,12.06.2023 ,2023/06,Červen 2023,0,0,0
18577,M016,2023/06/13 00:00:00+00,13.06.2023 00:00-01:00,00:00-01:00,2023/06/13 00:00:00+00,13.06.2023 ,2023/06,Červen 2023,0,0,0
18578,M016,2023/06/13 00:59:59+00,13.06.2023 01:00-02:00,01:00-02:00,2023/06/13 00:00:00+00,13.06.2023 ,2023/06,Červen 2023,0,0,0
18579,M016,2023/06/13 02:00:00+00,13.06.2023 02:00-03:00,02:00-03:00,2023/06/13 00:00:00+00,13.06.2023 ,2023/06,Červen 2023,0,0,0
18580,M016,2023/06/13 03:00:00+00,13.06.2023 03:00-04:00,03:00-04:00,2023/06/13 00:00:00+00,13.06.2023 ,2023/06,Červen 2023,0,1,1
18581,M016,2023/06/13 03:59:59+00,13.06.2023 04:00-05:00,04:00-05:00,2023/06/13 00:00:00+00,13.06.2023 ,2023/06,Červen 2023,1,3,4
18582,M016,2023/06/13 05:00:00+00,13.06.2023 05:00-06:00,05:00-06:00,2023/06/13 00:00:00+00,13.06.2023 ,2023/06,Červen 2023,7,2,9
18583,M016,2023/06/13 06:00:00+00,13.06.2023 06:00-07:00,06:00-07:00,2023/06/13 00:00:00+00,13.06.2023 ,2023/06,Červen 2023,4,6,10
18584,M016,2023/06/13 06:59:59+00,13.06.2023 07:00-08:00,07:00-08:00,2023/06/13 00:00:00+00,13.06.2023 ,2023/06,Červen 2023,14,17,31
18585,M016,2023/06/13 08:00:00+00,13.06.2023 08:00-09:00,08:00-09:00,2023/06/13 00:00:00+00,13.06.2023 ,2023/06,Červen 2023,23,25,48
18586,M016,2023/06/13 09:00:00+00,13.06.2023 09:00-10:00,09:00-10:00,2023/06/13 00:00:00+00,13.06.2023 ,2023/06,Červen 2023,39,40,79
18587,M016,2023/06/13 09:59:59+00,13.06.2023 10:00-11:00,10:00-11:00,2023/06/13 00:00:00+00,13.06.2023 ,2023/06,Červen 2023,38,33,71
18588,M016,2023/06/13 11:00:00+00,13.06.2023 11:00-12:00,11:00-12:00,2023/06/13 00:00:00+00,13.06.2023 ,2023/06,Červen 2023,48,35,83
18589,M016,2023/06/13 12:00:00+00,13.06.2023 12:00-13:00,12:00-13:00,2023/06/13 00:00:00+00,13.06.2023 ,2023/06,Červen 2023,41,38,79
18590,M016,2023/06/13 12:59:59+00,13.06.2023 13:00-14:00,13:00-14:00,2023/06/13 00:00:00+00,13.06.2023 ,2023/06,Červen 2023,33,22,55
18591,M016,2023/06/13 14:00:00+00,13.06.2023 14:00-15:00,14:00-15:00,2023/06/13 00:00:00+00,13.06.2023 ,2023/06,Červen 2023,37,35,72
18592,M016,2023/06/13 15:00:00+00,13.06.2023 15:00-16:00,15:00-16:00,2023/06/13 00:00:00+00,13.06.2023 ,2023/06,Červen 2023,14,16,30
18593,M016,2023/06/13 15:59:59+00,13.06.2023 16:00-17:00,16:00-17:00,2023/06/13 00:00:00+00,13.06.2023 ,2023/06,Červen 2023,36,33,69
18594,M016,2023/06/13 17:00:00+00,13.06.2023 17:00-18:00,17:00-18:00,2023/06/13 00:00:00+00,13.06.2023 ,2023/06,Červen 2023,26,26,52
18595,M016,2023/06/13 18:00:00+00,13.06.2023 18:00-19:00,18:00-19:00,2023/06/13 00:00:00+00,13.06.2023 ,2023/06,Červen 2023,20,26,46
18596,M016,2023/06/13 18:59:59+00,13.06.2023 19:00-20:00,19:00-20:00,2023/06/13 00:00:00+00,13.06.2023 ,2023/06,Červen 2023,16,3,19
18597,M016,2023/06/13 20:00:00+00,13.06.2023 20:00-21:00,20:00-21:00,2023/06/13 00:00:00+00,13.06.2023 ,2023/06,Červen 2023,3,2,5
18598,M016,2023/06/13 21:00:00+00,13.06.2023 21:00-22:00,21:00-22:00,2023/06/13 00:00:00+00,13.06.2023 ,2023/06,Červen 2023,3,1,4
18599,M016,2023/06/13 21:59:59+00,13.06.2023 22:00-23:00,22:00-23:00,2023/06/13 00:00:00+00,13.06.2023 ,2023/06,Červen 2023,1,2,3
18600,M016,2023/06/13 23:00:00+00,13.06.2023 23:00-24:00,23:00-24:00,2023/06/13 00:00:00+00,13.06.2023 ,2023/06,Červen 2023,0,0,0
18601,M016,2023/06/14 00:00:00+00,14.06.2023 00:00-01:00,00:00-01:00,2023/06/14 00:00:00+00,14.06.2023 ,2023/06,Červen 2023,1,1,2
18602,M016,2023/06/14 00:59:59+00,14.06.2023 01:00-02:00,01:00-02:00,2023/06/14 00:00:00+00,14.06.2023 ,2023/06,Červen 2023,0,0,0
18603,M016,2023/06/14 02:00:00+00,14.06.2023 02:00-03:00,02:00-03:00,2023/06/14 00:00:00+00,14.06.2023 ,2023/06,Červen 2023,0,0,0
18604,M016,2023/06/14 03:00:00+00,14.06.2023 03:00-04:00,03:00-04:00,2023/06/14 00:00:00+00,14.06.2023 ,2023/06,Červen 2023,1,1,2
18605,M016,2023/06/14 03:59:59+00,14.06.2023 04:00-05:00,04:00-05:00,2023/06/14 00:00:00+00,14.06.2023 ,2023/06,Červen 2023,1,2,3
18606,M016,2023/06/14 05:00:00+00,14.06.2023 05:00-06:00,05:00-06:00,2023/06/14 00:00:00+00,14.06.2023 ,2023/06,Červen 2023,3,9,12
18607,M016,2023/06/14 06:00:00+00,14.06.2023 06:00-07:00,06:00-07:00,2023/06/14 00:00:00+00,14.06.2023 ,2023/06,Červen 2023,22,29,51
18608,M016,2023/06/14 06:59:59+00,14.06.2023 07:00-08:00,07:00-08:00,2023/06/14 00:00:00+00,14.06.2023 ,2023/06,Červen 2023,20,22,42
18609,M016,2023/06/14 08:00:00+00,14.06.2023 08:00-09:00,08:00-09:00,2023/06/14 00:00:00+00,14.06.2023 ,2023/06,Červen 2023,30,21,51
18610,M016,2023/06/14 09:00:00+00,14.06.2023 09:00-10:00,09:00-10:00,2023/06/14 00:00:00+00,14.06.2023 ,2023/06,Červen 2023,42,46,88
18611,M016,2023/06/14 09:59:59+00,14.06.2023 10:00-11:00,10:00-11:00,2023/06/14 00:00:00+00,14.06.2023 ,2023/06,Červen 2023,25,26,51
18612,M016,2023/06/14 11:00:00+00,14.06.2023 11:00-12:00,11:00-12:00,2023/06/14 00:00:00+00,14.06.2023 ,2023/06,Červen 2023,36,35,71
18613,M016,2023/06/14 12:00:00+00,14.06.2023 12:00-13:00,12:00-13:00,2023/06/14 00:00:00+00,14.06.2023 ,2023/06,Červen 2023,50,57,107
18614,M016,2023/06/14 12:59:59+00,14.06.2023 13:00-14:00,13:00-14:00,2023/06/14 00:00:00+00,14.06.2023 ,2023/06,Červen 2023,73,75,148
18615,M016,2023/06/14 14:00:00+00,14.06.2023 14:00-15:00,14:00-15:00,2023/06/14 00:00:00+00,14.06.2023 ,2023/06,Červen 2023,54,73,127
18616,M016,2023/06/14 15:00:00+00,14.06.2023 15:00-16:00,15:00-16:00,2023/06/14 00:00:00+00,14.06.2023 ,2023/06,Červen 2023,87,64,151
18617,M016,2023/06/14 15:59:59+00,14.06.2023 16:00-17:00,16:00-17:00,2023/06/14 00:00:00+00,14.06.2023 ,2023/06,Červen 2023,53,40,93
18618,M016,2023/06/14 17:00:00+00,14.06.2023 17:00-18:00,17:00-18:00,2023/06/14 00:00:00+00,14.06.2023 ,2023/06,Červen 2023,47,35,82
18619,M016,2023/06/14 18:00:00+00,14.06.2023 18:00-19:00,18:00-19:00,2023/06/14 00:00:00+00,14.06.2023 ,2023/06,Červen 2023,27,19,46
18620,M016,2023/06/14 18:59:59+00,14.06.2023 19:00-20:00,19:00-20:00,2023/06/14 00:00:00+00,14.06.2023 ,2023/06,Červen 2023,15,8,23
18621,M016,2023/06/14 20:00:00+00,14.06.2023 20:00-21:00,20:00-21:00,2023/06/14 00:00:00+00,14.06.2023 ,2023/06,Červen 2023,4,3,7
18622,M016,2023/06/14 21:00:00+00,14.06.2023 21:00-22:00,21:00-22:00,2023/06/14 00:00:00+00,14.06.2023 ,2023/06,Červen 2023,1,1,2
18623,M016,2023/06/14 21:59:59+00,14.06.2023 22:00-23:00,22:00-23:00,2023/06/14 00:00:00+00,14.06.2023 ,2023/06,Červen 2023,0,0,0
18624,M016,2023/06/14 23:00:00+00,14.06.2023 23:00-24:00,23:00-24:00,2023/06/14 00:00:00+00,14.06.2023 ,2023/06,Červen 2023,0,0,0
18625,M016,2023/06/15 00:00:00+00,15.06.2023 00:00-01:00,00:00-01:00,2023/06/15 00:00:00+00,15.06.2023 ,2023/06,Červen 2023,0,0,0
18626,M016,2023/06/15 00:59:59+00,15.06.2023 01:00-02:00,01:00-02:00,2023/06/15 00:00:00+00,15.06.2023 ,2023/06,Červen 2023,0,0,0
18627,M016,2023/06/15 02:00:00+00,15.06.2023 02:00-03:00,02:00-03:00,2023/06/15 00:00:00+00,15.06.2023 ,2023/06,Červen 2023,0,0,0
18628,M016,2023/06/15 03:00:00+00,15.06.2023 03:00-04:00,03:00-04:00,2023/06/15 00:00:00+00,15.06.2023 ,2023/06,Červen 2023,0,3,3
18629,M016,2023/06/15 03:59:59+00,15.06.2023 04:00-05:00,04:00-05:00,2023/06/15 00:00:00+00,15.06.2023 ,2023/06,Červen 2023,1,2,3
18630,M016,2023/06/15 05:00:00+00,15.06.2023 05:00-06:00,05:00-06:00,2023/06/15 00:00:00+00,15.06.2023 ,2023/06,Červen 2023,5,9,14
18631,M016,2023/06/15 06:00:00+00,15.06.2023 06:00-07:00,06:00-07:00,2023/06/15 00:00:00+00,15.06.2023 ,2023/06,Červen 2023,11,9,20
